Categoría,Nivel,Español (Latino),Inglés
Comida,Baja,Pizza,Pizza
Comida,Baja,Hamburguesa,Burger
Comida,Baja,Helado,IceCream
Comida,Baja,Taco,Taco
Comida,Baja,Sushi,Sushi
Comida,Baja,Sopa,Soup
Comida,Baja,Chocolate,Chocolate
Comida,Baja,Banana,Banana
Comida,Baja,Manzana,Apple
Comida,Baja,Huevo,Egg
Comida,Baja,Pan,Bread
Comida,Baja,Queso,Cheese
Comida,Baja,Carne,Meat
Comida,Baja,Pollo,Chicken
Comida,Baja,Pescado,Fish
Comida,Baja,Fideos,Noodles
Comida,Baja,Ensalada,Salad
Comida,Baja,Torta,Cake
Comida,Baja,Jugo,Juice
Comida,Baja,Café,Coffee
Comida,Baja,Sandía,Watermelon
Comida,Baja,Naranja,Orange
Comida,Baja,Uva,Grape
Comida,Baja,Frutilla,Strawberry
Comida,Baja,Limón,Lemon
Comida,Baja,Pera,Pear
Comida,Baja,Durazno,Peach
Comida,Baja,Cereza,Cherry
Comida,Baja,Melón,Melon
Comida,Baja,Piña,Pineapple
Comida,Baja,Coco,Coconut
Comida,Baja,Kiwi,Kiwi
Comida,Baja,Mandarina,Tangerine
Comida,Baja,Pomelo,Grapefruit
Comida,Baja,Ciruela,Plum
Comida,Baja,Higo,Fig
Comida,Baja,Palta,Avocado
Comida,Baja,Tomate,Tomato
Comida,Baja,Lechuga,Lettuce
Comida,Baja,Papa,Potato
Comida,Baja,Cebolla,Onion
Comida,Baja,Ajo,Garlic
Comida,Baja,Zanahoria,Carrot
Comida,Baja,Choclo,Corn
Comida,Baja,Zapallo,Pumpkin
Comida,Baja,Espinaca,Spinach
Comida,Baja,Brócoli,Broccoli
Comida,Baja,Coliflor,Cauliflower
Comida,Baja,Pepino,Cucumber
Comida,Baja,Arroz,Rice
Comida,Baja,Lentejas,Lentils
Comida,Baja,Porotos,Beans
Comida,Baja,Garbanzos,Chickpeas
Comida,Baja,Maíz,Maize
Comida,Baja,Trigo,Wheat
Comida,Baja,Avena,Oats
Comida,Baja,Harina,Flour
Comida,Baja,Azúcar,Sugar
Comida,Baja,Sal,Salt
Comida,Baja,Aceite,Oil
Comida,Baja,Vinagre,Vinegar
Comida,Baja,Pimienta,Pepper
Comida,Baja,Orégano,Oregano
Comida,Baja,Canela,Cinnamon
Comida,Baja,Vainilla,Vanilla
Comida,Baja,Miel,Honey
Comida,Baja,Mermelada,Jam
Comida,Baja,Manteca,Butter
Comida,Baja,Crema,Cream
Comida,Baja,Yogur,Yogur
Comida,Baja,Leche,Milk
Comida,Baja,Agua,Water
Comida,Baja,Soda,Soda
Comida,Baja,Gaseosa,Pop
Comida,Baja,Vino,Wine
Comida,Baja,Cerveza,Beer
Comida,Baja,Té,Tea
Comida,Baja,Mate,Mate
Comida,Baja,Jamon,Ham
Comida,Baja,Salame,Salami
Comida,Baja,Panceta,Bacon
Comida,Baja,Salchicha,Sausage
Comida,Baja,Chorizo,Chorizo
Comida,Baja,Morcilla,BloodSausage
Comida,Baja,Asado,BBQ
Comida,Baja,Milanesa,Schnitzel
Comida,Baja,Empanada,Empanada
Comida,Baja,Tamal,Tamale
Comida,Baja,Burrito,Burrito
Comida,Baja,Nachos,Nachos
Comida,Baja,Guacamole,Guacamole
Comida,Baja,Paella,Paella
Comida,Baja,Ravioles,Ravioli
Comida,Baja,Ñoquis,Gnocchi
Comida,Baja,Lasaña,Lasagna
Comida,Baja,Canelones,Cannelloni
Comida,Baja,Tarta,Pie
Comida,Baja,Alfajor,Alfajor
Comida,Baja,Churros,Churros
Comida,Baja,Donas,Donuts
Comida,Media,Comer fideos,Eating noodles
Comida,Media,Cortar carne,Cutting meat
Comida,Media,Pelar banana,Peeling banana
Comida,Media,Lamer helado,Licking icecream
Comida,Media,Hacer sandwich,Making sandwich
Comida,Media,Revolver sopa,Stirring soup
Comida,Media,Romper huevo,Cracking egg
Comida,Media,Tomar café,Drinking coffee
Comida,Media,Salar comida,Salting food
Comida,Media,Mascar chicle,Chewing gum
Comida,Media,Batir crema,Whipping cream
Comida,Media,Amasar pan,Kneading bread
Comida,Media,Freír papas,Frying fries
Comida,Media,Hervir agua,Boiling water
Comida,Media,Cortar torta,Cutting cake
Comida,Media,Servir vino,Pouring wine
Comida,Media,Brindar copas,Toasting glasses
Comida,Media,Soplar vela,Blowing candle
Comida,Media,Poner mesa,Setting table
Comida,Media,Lavar fruta,Washing fruit
Comida,Media,Exprimir jugo,Squeezing juice
Comida,Media,Rallar queso,Grating cheese
Comida,Media,Untar dulce,Spreading jam
Comida,Media,Picar cebolla,Chopping onion
Comida,Media,Llorar cebolla,Crying onion
Comida,Media,Quemar tostada,Burning toast
Comida,Media,Derretir queso,Melting cheese
Comida,Media,Enfriar sopa,Cooling soup
Comida,Media,Comer taco,Eating taco
Comida,Media,Usar palitos,Using chopsticks
Comida,Media,Cortar pizza,Cutting pizza
Comida,Media,Tomar mate,Drinking mate
Comida,Media,Cebar mate,Serving mate
Comida,Media,Hacer asado,Making BBQ
Comida,Media,Prender carbón,Lighting coal
Comida,Media,Dar vuelta carne,Flipping meat
Comida,Media,Pinchar chorizo,Poking sausage
Comida,Media,Servir ensalada,Serving salad
Comida,Media,Condimentar,Seasoning
Comida,Media,Probar salsa,Tasting sauce
Comida,Media,Soplar caliente,Blowing hot
Comida,Media,Chupar limón,Sucking lemon
Comida,Media,Morder manzana,Biting apple
Comida,Media,Escupir carozo,Spitting pit
Comida,Media,Pelar naranja,Peeling orange
Comida,Media,Comer uvas,Eating grapes
Comida,Media,Sacar semillas,Removing seeds
Comida,Media,Limpiar pescado,Cleaning fish
Comida,Media,Deshuesar pollo,Deboning chicken
Comida,Media,Rellenar pavo,Stuffing turkey
Comida,Media,Hornear galletas,Baking cookies
Comida,Media,Decorar torta,Decorating cake
Comida,Media,Poner velitas,Placing candles
Comida,Media,Cortar porciones,Cutting slices
Comida,Media,Repartir comida,Sharing food
Comida,Media,Pedir cuenta,Asking check
Comida,Media,Dejar propina,Leaving tip
Comida,Media,Leer menú,Reading menu
Comida,Media,Elegir plato,Picking dish
Comida,Media,Esperar comida,Waiting food
Comida,Media,Tener hambre,Being hungry
Comida,Media,Tener sed,Being thirsty
Comida,Media,Estar lleno,Being full
Comida,Media,Repetir plato,Second helping
Comida,Media,Guardar sobras,Saving leftovers
Comida,Media,Calentar microondas,Microwaving
Comida,Media,Abrir lata,Opening can
Comida,Media,Destapar botella,Uncapping bottle
Comida,Media,Sacar corcho,Uncorking
Comida,Media,Servir hielo,Serving ice
Comida,Media,Mezclar bebida,Mixing drink
Comida,Media,Agitar coctel,Shaking cocktail
Comida,Media,Tomar sorbete,Sipping straw
Comida,Media,Hacer burbujas,Blowing bubbles
Comida,Media,Comer pochoclo,Eating popcorn
Comida,Media,Mirar peli comer,Movie snacking
Comida,Media,Comer en cama,Bed eating
Comida,Media,Desayunar cama,Bed breakfast
Comida,Media,Hacer picnic,Picnic time
Comida,Media,Comer pasto,Eating grass
Comida,Media,Comer arena,Eating sand
Comida,Media,Tragar semilla,Swallowing seed
Comida,Media,Morder lengua,Biting tongue
Comida,Media,Quemar lengua,Burning tongue
Comida,Media,Congelar cerebro,Brain freeze
Comida,Media,Manchar ropa,Staining clothes
Comida,Media,Usar servilleta,Using napkin
Comida,Media,Limpiar boca,Wiping mouth
Comida,Media,Eructar fuerte,Burping loud
Comida,Media,Tener hipo,Having hiccups
Comida,Media,Usar escarbadientes,Using toothpick
Comida,Media,Masticar hielo,Chewing ice
Comida,Media,Chupar hueso,Sucking bone
Comida,Media,Dejar borde pizza,Leaving crust
Comida,Media,Comer borde pizza,Eating crust
Comida,Media,Robar papas frita,Stealing fry
Comida,Media,Compartir postre,Sharing dessert
Comida,Media,Pedir postre,Ordering cake
Comida,Media,Tomar café doble,Double espresso
Comida,Media,Comida Extra L2 99,Food Extra L2 99
Comida,Alta,Comer gelatina tenedor,Jelly with fork
Comida,Alta,Morder limón ácido,Biting sour lemon
Comida,Alta,Espagueti sin manos,Spaghetti no hands
Comida,Alta,Helado cae suelo,Icecream drop floor
Comida,Alta,Quemar lengua café,Coffee tongue burn
Comida,Alta,Tragar semilla sandía,Swallow watermelon seed
Comida,Alta,Llorar picando cebolla,Crying onion chop
Comida,Alta,Comer ají picante,Eating hot chili
Comida,Alta,Abrir coco dientes,Open coco teeth
Comida,Alta,Globo chicle explota,Gum bubble pop
Comida,Alta,Explota huevo microondas,Egg explode microwave
Comida,Alta,Ketchup no sale,Ketchup stuck bottle
Comida,Alta,Tapa salero suelta,Salt cap loose
Comida,Alta,Mosca en la sopa,Fly in soup
Comida,Alta,Pelo en la comida,Hair in food
Comida,Alta,Pan duro piedra,Rock hard bread
Comida,Alta,Galleta cae leche,Cookie drop milk
Comida,Alta,Hielo cae piso,Ice drop floor
Comida,Alta,Soda sale nariz,Soda nose spray
Comida,Alta,Manchar camisa salsa,Sauce stain shirt
Comida,Alta,Pizza cae boca abajo,Pizza face down
Comida,Alta,Fideos nariz risa,Noodle nose laugh
Comida,Alta,Mordiendo tenedor fuerte,Biting fork hard
Comida,Alta,Diente roto hueso,Tooth chip bone
Comida,Alta,Espinaca diente foto,Spinach tooth photo
Comida,Alta,Semilla diente molesta,Seed stuck tooth
Comida,Alta,Hipo por comer rápido,Hiccups eating fast
Comida,Alta,Cerebro congelado helado,Brain freeze ice
Comida,Alta,Lengua pegada hielo,Tongue stuck ice
Comida,Alta,Caramelo pegado muela,Candy stuck molar
Comida,Alta,Chicle pegado pelo,Gum stuck hair
Comida,Alta,Pochoclo diente trabado,Popcorn stuck tooth
Comida,Alta,Tomate explota mordida,Tomato explode bite
Comida,Alta,Alfajor aplastado mochila,Smashed backpack cookie
Comida,Alta,Banana negra mochila,Black banana bag
Comida,Alta,Manzana con gusano,Apple with worm
Comida,Alta,Huevo podrido olor,Rotten egg smell
Comida,Alta,Leche vencida agria,Sour milk expir.
Comida,Alta,Pan con moho verde,Green mold bread
Comida,Alta,Fruta plástico morder,Biting plastic fruit
Comida,Alta,Torta cumpleaños piso,Bday cake floor
Comida,Alta,Poner sal en vez azúcar,Salt instead sugar
Comida,Alta,Quemar arroz olla,Burnt rice pot
Comida,Alta,Fideos pegados olla,Stuck pasta pot
Comida,Alta,Agua hierve vuelca,Water boil over
Comida,Alta,Aceite salpica ojo,Oil splash eye
Comida,Alta,Cortarse dedo lata,Finger cut can
Comida,Alta,Romper copa brindis,Toast glass break
Comida,Alta,Corcho dentro botella,Cork inside bottle
Comida,Alta,Volcar vino mantel,Wine spill cloth
Comida,Alta,Restaurante tarjeta rechazada,Card declined dinner
Comida,Alta,Olvidar billetera cena,Forgot wallet meal
Comida,Alta,Mozo tira comida encima,Waiter spill food
Comida,Alta,Plato caliente quema mano,Hot plate burn
Comida,Alta,Vaso resbala rompe,Glass slip break
Comida,Alta,Sorbete agujereado no anda,Hole straw fail
Comida,Alta,Burbujas nariz gaseosa,Soda nose bubbles
Comida,Alta,Comiendo con boca abierta,Open mouth eating
Comida,Alta,Hablando con boca llena,Full mouth talking
Comida,Alta,Escupir comida risa,Spit food laugh
Comida,Alta,Ahogarse con miga,Choking on crumb
Comida,Alta,Toser polvo canela,Cinnamon cough dust
Comida,Alta,Estornudar harina cara,Flour face sneeze
Comida,Alta,Huevo cabeza rompe,Egg head crack
Comida,Alta,Tomatazo en la cara,Tomato face hit
Comida,Alta,Tortazo en la cara,Pie face hit
Comida,Alta,Guerra de comida,Food fight mess
Comida,Alta,Resbalar cáscara banana,Banana peel slip
Comida,Alta,Pisar uva vino,Grape stomp wine
Comida,Alta,Exprimir naranja ojo,Orange juice eye
Comida,Alta,Cortar dedo cuchillo,Knife finger cut
Comida,Alta,Quemar mano horno,Oven hand burn
Comida,Alta,Comer sushi palitos difícil,Sushi chopstick fail
Comida,Alta,Mayonesa explota pomo,Mayo explode tube
Comida,Alta,Mostaza mancha remera,Mustard stain shirt
Comida,Alta,Dulce leche pegoteado,Sticky caramel mess
Comida,Alta,Miel pegoteada todo,Honey sticky all
Comida,Alta,Chocolate derretido bolsillo,Melted choc pocket
Comida,Alta,Chupetín pegado sábana,Lollipop stuck sheet
Comida,Alta,Galleta cama migas,Cookie bed crumbs
Comida,Alta,Comer hormiga sin querer,Eating ant accident
Comida,Alta,Tragar mosca vino,Swallow fly wine
Comida,Alta,Pájaro roba sandwich,Bird steals sandwich
Comida,Alta,Perro roba asado,Dog steals bbq
Comida,Alta,Gato camina mesa,Cat walks table
Comida,Alta,Pelo gato plato,Cat hair plate
Comida,Alta,Vaso térmico pierde,Travel mug leak
Comida,Alta,Café frío horrible,Cold coffee yuck
Comida,Alta,Mate lavado feo,Washed out mate
Comida,Alta,Bombilla tapada yerba,Straw clogged herb
Comida,Alta,Termo roto vidrio,Thermos glass break
Comida,Alta,Agua mate hirviendo,Boiling mate water
Comida,Alta,Quemar lengua pizza,Pizza tongue burn
Comida,Alta,Queso estira infinito,Cheese stretch infinite
Comida,Alta,Hamburguesa desarma toda,Burger falls apart
Comida,Alta,Taco rompe abajo,Taco break bottom
Comida,Alta,Salsa cae pantalón,Salsa drop pants
Comida,Alta,Helado derrite mano,Icecream melt hand
Comida,Alta,Cucurucho roto abajo,Cone break bottom
Comida,Alta,Comida Extra L3 99,Food Extra L3 99
Fiesta,Baja,Globo,Balloon
Fiesta,Baja,Torta,Cake
Fiesta,Baja,Regalo,Gift
Fiesta,Baja,Piñata,Piñata
Fiesta,Baja,Vela,Candle
Fiesta,Baja,Disfraz,Costume
Fiesta,Baja,Música,Music
Fiesta,Baja,Baile,Dance
Fiesta,Baja,Confeti,Confetti
Fiesta,Baja,Bebida,Drink
Fiesta,Baja,Payaso,Clown
Fiesta,Baja,Invitación,Invitation
Fiesta,Baja,Sorpresa,Surprise
Fiesta,Baja,Foto,Photo
Fiesta,Baja,Amigos,Friends
Fiesta,Baja,Familia,Family
Fiesta,Baja,Cumpleaños,Birthday
Fiesta,Baja,Navidad,Christmas
Fiesta,Baja,Año Nuevo,New Year
Fiesta,Baja,Boda,Wedding
Fiesta,Baja,Anillo,Ring
Fiesta,Baja,Vestido,Dress
Fiesta,Baja,Traje,Suit
Fiesta,Baja,DJ,DJ
Fiesta,Baja,Luces,Lights
Fiesta,Baja,Karaoke,Karaoke
Fiesta,Baja,Juegos,Games
Fiesta,Baja,Sillas,Chairs
Fiesta,Baja,Mesa,Table
Fiesta,Baja,Comida,Food
Fiesta,Baja,Dulces,Sweets
Fiesta,Baja,Caramelos,Candy
Fiesta,Baja,Chupetín,Lollipop
Fiesta,Baja,Galletas,Cookies
Fiesta,Baja,Sandwich,Sandwich
Fiesta,Baja,Pizza,Pizza
Fiesta,Baja,Gaseosa,Soda
Fiesta,Baja,Jugo,Juice
Fiesta,Baja,Vaso,Cup
Fiesta,Baja,Plato,Plate
Fiesta,Baja,Servilleta,Napkin
Fiesta,Baja,Cuchara,Spoon
Fiesta,Baja,Tenedor,Fork
Fiesta,Baja,Cuchillo,Knife
Fiesta,Baja,Mantel,Tablecloth
Fiesta,Baja,Adorno,Ornament
Fiesta,Baja,Guirnalda,Garland
Fiesta,Baja,Cartel,Poster
Fiesta,Baja,Banderín,Banner
Fiesta,Baja,Bonete,Party Hat
Fiesta,Baja,Silbato,Whistle
Fiesta,Baja,Matraca,Noisemaker
Fiesta,Baja,Espuma,Foam
Fiesta,Baja,Serpentina,Streamer
Fiesta,Baja,Antifaz,Mask
Fiesta,Baja,Peluca,Wig
Fiesta,Baja,Maquillaje,Makeup
Fiesta,Baja,Nariz,Nose
Fiesta,Baja,Zapatos,Shoes
Fiesta,Baja,Magia,Magic
Fiesta,Baja,Truco,Trick
Fiesta,Baja,Mago,Magician
Fiesta,Baja,Animador,Entertainer
Fiesta,Baja,Burbujas,Bubbles
Fiesta,Baja,Humor,Humor
Fiesta,Baja,Risa,Laugh
Fiesta,Baja,Aplauso,Clap
Fiesta,Baja,Abrazo,Hug
Fiesta,Baja,Beso,Kiss
Fiesta,Baja,Brindis,Toast
Fiesta,Baja,Copa,Glass
Fiesta,Baja,Botella,Bottle
Fiesta,Baja,Hielo,Ice
Fiesta,Baja,Baile,Dance
Fiesta,Baja,Vals,Waltz
Fiesta,Baja,Trencito,Conga
Fiesta,Baja,Cumbia,Cumbia
Fiesta,Baja,Rock,Rock
Fiesta,Baja,Pop,Pop
Fiesta,Baja,Salsa,Salsa
Fiesta,Baja,Regalo,Gift
Fiesta,Baja,Moño,Bow
Fiesta,Baja,Papel,Paper
Fiesta,Baja,Cinta,Ribbon
Fiesta,Baja,Tarjeta,Card
Fiesta,Baja,Sobre,Envelope
Fiesta,Baja,Dinero,Money
Fiesta,Baja,Juguete,Toy
Fiesta,Baja,Ropa,Clothes
Fiesta,Baja,Libro,Book
Fiesta,Baja,Perfume,Perfume
Fiesta,Baja,Reloj,Watch
Fiesta,Baja,Celular,Phone
Fiesta,Baja,Cámara,Camera
Fiesta,Baja,Video,Video
Fiesta,Baja,Micrófono,Mic
Fiesta,Baja,Parlante,Speaker
Fiesta,Baja,Escenario,Stage
Fiesta,Baja,Telón,Curtain
Fiesta,Baja,Fiesta Extra L1 99,Party Extra L1 99
Fiesta,Media,Soplar velas,Blowing candles
Fiesta,Media,Abrir regalo,Opening gift
Fiesta,Media,Romper piñata,Breaking piñata
Fiesta,Media,Bailar abuela,Dancing grandma
Fiesta,Media,Inflar globos,Inflating balloons
Fiesta,Media,Servir torta,Serving cake
Fiesta,Media,Sacar selfie,Taking selfie
Fiesta,Media,Brindar copas,Toasting glasses
Fiesta,Media,Poner música,Playing music
Fiesta,Media,Jugar sillas,Playing chairs
Fiesta,Media,Cantar feliz cumple,Singing bday
Fiesta,Media,Comer torta,Eating cake
Fiesta,Media,Tomar gaseosa,Drinking soda
Fiesta,Media,Tirar confeti,Throwing confetti
Fiesta,Media,Usar bonete,Wearing hat
Fiesta,Media,Tocar trompeta,Blowing trumpet
Fiesta,Media,Hacer magia,Doing magic
Fiesta,Media,Contar chiste,Telling joke
Fiesta,Media,Reír fuerte,Laughing loud
Fiesta,Media,Aplaudir mucho,Clapping hard
Fiesta,Media,Dar abrazo,Giving hug
Fiesta,Media,Dar beso,Giving kiss
Fiesta,Media,Bailar vals,Dancing waltz
Fiesta,Media,Hacer trencito,Doing conga
Fiesta,Media,Saltar música,Jumping music
Fiesta,Media,Gritar sorpresa,Yelling surprise
Fiesta,Media,Esconderse puerta,Hiding door
Fiesta,Media,Apagar luz,Lights off
Fiesta,Media,Prender luz,Lights on
Fiesta,Media,Llegar tarde,Arriving late
Fiesta,Media,Irse temprano,Leaving early
Fiesta,Media,Lavar platos,Washing dishes
Fiesta,Media,Juntar basura,Collecting trash
Fiesta,Media,Barrer piso,Sweeping floor
Fiesta,Media,Limpiar mesa,Cleaning table
Fiesta,Media,Guardar sillas,Storing chairs
Fiesta,Media,Despedir gente,Saying goodbye
Fiesta,Media,Saludar gente,Greeting people
Fiesta,Media,Presentar amigo,Intro friend
Fiesta,Media,Conocer gente,Meeting people
Fiesta,Media,Hablar mucho,Talking much
Fiesta,Media,Comer mucho,Eating much
Fiesta,Media,Beber mucho,Drinking much
Fiesta,Media,Dormir sofá,Sleeping sofa
Fiesta,Media,Perder celular,Losing phone
Fiesta,Media,Romper copa,Breaking glass
Fiesta,Media,Manchar ropa,Stain clothes
Fiesta,Media,Perder zapato,Losing shoe
Fiesta,Media,Desatar moño,Untying bow
Fiesta,Media,Leer tarjeta,Reading card
Fiesta,Media,Contar dinero,Counting money
Fiesta,Media,Usar juguete,Using toy
Fiesta,Media,Probar ropa,Trying clothes
Fiesta,Media,Oler perfume,Smelling perfume
Fiesta,Media,Mirar reloj,Checking watch
Fiesta,Media,Sacar foto,Taking photo
Fiesta,Media,Filmar video,Filming video
Fiesta,Media,Usar microfono,Using mic
Fiesta,Media,Cantar karaoke,Karaoke sing
Fiesta,Media,Bailar lento,Slow dance
Fiesta,Media,Bailar rock,Rock dance
Fiesta,Media,Mover esqueleto,Shaking bones
Fiesta,Media,Hacer pogo,Moshing
Fiesta,Media,Saltar soga,Rope jump
Fiesta,Media,Jugar estatua,Statue game
Fiesta,Media,Jugar escondidas,Hide seek
Fiesta,Media,Jugar mancha,Tag game
Fiesta,Media,Jugar cartas,Card game
Fiesta,Media,Hacer trampa,Cheating
Fiesta,Media,Ganar premio,Winning prize
Fiesta,Media,Perder juego,Losing game
Fiesta,Media,Estar feliz,Being happy
Fiesta,Media,Estar cansado,Being tired
Fiesta,Media,Tener sueño,Being sleepy
Fiesta,Media,Tener hambre,Being hungry
Fiesta,Media,Tener sed,Being thirsty
Fiesta,Media,Hacer pis,Peeing
Fiesta,Media,Cambiar pañal,Diaper change
Fiesta,Media,Dormir bebé,Baby sleep
Fiesta,Media,Cuidar perro,Dog sitting
Fiesta,Media,Sacar perro,Dog walking
Fiesta,Media,Fumar afuera,Smoking out
Fiesta,Media,Pedir taxi,Calling taxi
Fiesta,Media,Manejar auto,Driving car
Fiesta,Media,Caminar casa,Walking home
Fiesta,Media,Subir escalera,Stairs up
Fiesta,Media,Bajar escalera,Stairs down
Fiesta,Media,Tocar timbre,Ringing bell
Fiesta,Media,Abrir puerta,Opening door
Fiesta,Media,Cerrar puerta,Closing door
Fiesta,Media,Perder llave,Losing key
Fiesta,Media,Buscar llave,Finding key
Fiesta,Media,Llamar taxi,Calling cab
Fiesta,Media,Esperar bus,Waiting bus
Fiesta,Media,Tomar bondi,Taking bus
Fiesta,Media,Caminar calle,Walking street
Fiesta,Media,Mirar luna,Looking moon
Fiesta,Media,Pedir deseo,Making wish
Fiesta,Media,Soplar deseo,Blowing wish
Fiesta,Media,Fiesta Extra L2 99,Party Extra L2 99
Fiesta,Alta,Caerse sobre torta,Falling on cake
Fiesta,Alta,Payaso pierde zapatos,Clown losing shoes
Fiesta,Alta,Cantar desafinado,Singing off key
Fiesta,Alta,Piñata no rompe,Piñata wont break
Fiesta,Alta,Recibir regalo feo,Getting ugly gift
Fiesta,Alta,Quedarse encerrado baño,Locked in bathroom
Fiesta,Alta,Dormirse en fiesta,Sleeping at party
Fiesta,Alta,Volcar bebida vestido,Spilling drink dress
Fiesta,Alta,Bailar conga solo,Dancing conga alone
Fiesta,Alta,DJ música equivocada,DJ wrong music
Fiesta,Alta,Novia cae al agua,Bride falling water
Fiesta,Alta,Novio pierde anillo,Groom losing ring
Fiesta,Alta,Torta cae piso,Cake dropping floor
Fiesta,Alta,Perro come torta,Dog eating cake
Fiesta,Alta,Vela quema pelo,Candle burning hair
Fiesta,Alta,Globo explota cara,Balloon pop face
Fiesta,Alta,Confeti en ojo,Confetti in eye
Fiesta,Alta,Zapato vuela baile,Shoe flying dance
Fiesta,Alta,Pantalón roto agacharse,Pants rip squat
Fiesta,Alta,Camisa manchada vino,Shirt wine stain
Fiesta,Alta,Vomitar en arbusto,Vomit in bush
Fiesta,Alta,Pelea por centro mesa,Fight centerpiece
Fiesta,Alta,Tío borracho bailando,Drunk uncle dancing
Fiesta,Alta,Abuela perdiendo dientes,Grandma losing teeth
Fiesta,Alta,Niño llorando payaso,Kid crying clown
Fiesta,Alta,Mago falla truco,Magician fail trick
Fiesta,Alta,Conejo escapa galera,Rabbit escape hat
Fiesta,Alta,Paloma caga novio,Pigeon poop groom
Fiesta,Alta,Lluvia arruina fiesta,Rain ruining party
Fiesta,Alta,Carpa se vuela,Tent flying away
Fiesta,Alta,Viento lleva mantel,Wind blowing cloth
Fiesta,Alta,Silla plástico rompe,Plastic chair break
Fiesta,Alta,Mesa cae comida,Table food fall
Fiesta,Alta,Luz se corta,Power outage
Fiesta,Alta,Música se corta,Music cut off
Fiesta,Alta,Microfono acopla fuerte,Mic feedback loud
Fiesta,Alta,Parlante explota,Speaker explode
Fiesta,Alta,Vecino llama policía,Neighbor calls cops
Fiesta,Alta,Policía para fiesta,Police stop party
Fiesta,Alta,Auto remolcado grúa,Car towed away
Fiesta,Alta,Perder llaves auto,Losing car keys
Fiesta,Alta,Olvidar regalo casa,Forgot gift home
Fiesta,Alta,Regalar caja vacía,Giving empty box
Fiesta,Alta,Tarjeta nombre equivocado,Card wrong name
Fiesta,Alta,Confundir cumpleañero,Confusing bday boy
Fiesta,Alta,Saludar desconocido,Greeting stranger
Fiesta,Alta,Besar persona equivocada,Kissing wrong person
Fiesta,Alta,Tirar bebida otro,Spilling drink other
Fiesta,Alta,Romper vaso brindis,Breaking toast glass
Fiesta,Alta,Corcho pega ojo,Cork hit eye
Fiesta,Alta,Espuma nieve ojo,Foam spray eye
Fiesta,Alta,Resbalar pista baile,Slip dance floor
Fiesta,Alta,Caerse escenario,Fall off stage
Fiesta,Alta,Tropezar vestido novia,Trip bride dress
Fiesta,Alta,Pisar cola vestido,Step dress train
Fiesta,Alta,Romper cierre vestido,Break dress zipper
Fiesta,Alta,Perder zapato cenicienta,Lose cinderella shoe
Fiesta,Alta,Quedarse sin voz,Losing voice
Fiesta,Alta,Dolor pies tacos,Sore feet heels
Fiesta,Alta,Dormir silla rincón,Sleeping chair corner
Fiesta,Alta,Roncar en fiesta,Snoring at party
Fiesta,Alta,Babear almohadón sofá,Drooling sofa pillow
Fiesta,Alta,Despertar cara pintada,Wake painted face
Fiesta,Alta,Perder billetera fiesta,Lose wallet party
Fiesta,Alta,Perder celular baño,Lose phone toilet
Fiesta,Alta,Caer piscina ropa,Fall pool clothes
Fiesta,Alta,Tirar a la piscina,Throwing in pool
Fiesta,Alta,Nadar en la fuente,Swim in fountain
Fiesta,Alta,Robar centro mesa,Stealing centerpiece
Fiesta,Alta,Llevarse comida bolso,Taking food purse
Fiesta,Alta,Comer sobras otro,Eating leftovers
Fiesta,Alta,Tomar vaso otro,Drinking others cup
Fiesta,Alta,Confundir vaso,Confusing cup
Fiesta,Alta,Tomar agua florero,Drinking vase water
Fiesta,Alta,Comer flor adorno,Eating flower decor
Fiesta,Alta,Morder vela torta,Biting cake candle
Fiesta,Alta,Soplar vela otro,Blowing other candle
Fiesta,Alta,Escupir torta soplar,Spit cake blow
Fiesta,Alta,Estornudar sobre torta,Sneeze on cake
Fiesta,Alta,Toser en comida,Cough on food
Fiesta,Alta,Mancharse chocolate,Choc stain face
Fiesta,Alta,Helado derretido mano,Melted icecream hand
Fiesta,Alta,Pegoteado dulce,Sticky sweet mess
Fiesta,Alta,Chicle pegado pelo,Gum stuck hair
Fiesta,Alta,Pisar chicle nuevo,Step gum new shoe
Fiesta,Alta,Romper piñata cabeza,Break piñata head
Fiesta,Alta,Palo piñata golpe,Piñata stick hit
Fiesta,Alta,Caramelos golpean cara,Candy hit face
Fiesta,Alta,Niños pisan buscando,Kids stampede
Fiesta,Alta,Llorar no ganar,Crying no win
Fiesta,Alta,Enojo perder juego,Angry losing game
Fiesta,Alta,Hacer trampa obvia,Cheating obvious
Fiesta,Alta,Ser descubierto trampa,Caught cheating
Fiesta,Alta,Pelea por silla,Fight for chair
Fiesta,Alta,Caer silla juego,Fall chair game
Fiesta,Alta,Música muy fuerte,Music too loud
Fiesta,Alta,Dolor cabeza ruido,Headache noise
Fiesta,Alta,Irse sin saludar,Irish goodbye
Fiesta,Alta,Fiesta Extra L3 98,Party Extra L3 98
Fiesta,Alta,Fiesta Extra L3 99,Party Extra L3 99
Viajes,Baja,Avión,Plane
Viajes,Baja,Barco,Boat
Viajes,Baja,Tren,Train
Viajes,Baja,Auto,Car
Viajes,Baja,Bus,Bus
Viajes,Baja,Bicicleta,Bike
Viajes,Baja,Caminando,Walking
Viajes,Baja,Moto,Moto
Viajes,Baja,Taxi,Taxi
Viajes,Baja,Uber,Uber
Viajes,Baja,Metro,Subway
Viajes,Baja,Subte,Metro
Viajes,Baja,Crucero,Cruise
Viajes,Baja,Velero,Sailboat
Viajes,Baja,Lancha,Speedboat
